Metodo,sizes,nroTermIndpte,tiempo
G,2900,280,3.41943e+10
G,2900,280,3.41598e+10
G,2900,280,3.41476e+10
G,2900,280,3.40853e+10
G,2900,280,3.42144e+10
G,2900,280,3.41463e+10
C,2900,280,1.09309e+10
C,2900,280,9.39845e+07
C,2900,280,9.42996e+07
C,2900,280,9.44074e+07
C,2900,280,9.45512e+07
C,2900,280,9.41843e+07
C,2900,280,9.43825e+07
C,2900,280,9.4e+07
C,2900,280,9.39736e+07
C,2900,280,9.41236e+07
G,2900,281,3.41283e+10
G,2900,281,3.41812e+10
G,2900,281,3.41219e+10
G,2900,281,3.41465e+10
G,2900,281,3.41246e+10
G,2900,281,3.40981e+10
G,2900,281,3.41202e+10
G,2900,281,3.45815e+10
G,2900,281,3.4127e+10
G,2900,281,3.41961e+10
C,2900,281,9.43551e+07
C,2900,281,9.43937e+07
C,2900,281,9.4354e+07
C,2900,281,9.4399e+07
C,2900,281,9.41814e+07
C,2900,281,9.40024e+07
C,2900,281,9.42519e+07
C,2900,281,9.43478e+07
C,2900,281,9.43638e+07
C,2900,281,9.44612e+07
G,2900,282,3.41557e+10
G,2900,282,3.42246e+10
G,2900,282,3.4104e+10
G,2900,282,3.41561e+10
G,2900,282,3.408e+10
G,2900,282,3.4154e+10
G,2900,282,3.408e+10
G,2900,282,3.41532e+10
G,2900,282,3.41388e+10
G,2900,282,3.4115e+10
C,2900,282,9.45851e+07
C,2900,282,9.44949e+07
C,2900,282,9.42011e+07
C,2900,282,9.40933e+07
C,2900,282,9.46102e+07
C,2900,282,9.44212e+07
C,2900,282,9.45536e+07
C,2900,282,9.42527e+07
C,2900,282,9.43145e+07
C,2900,282,9.42734e+07
G,2900,283,3.40993e+10
G,2900,283,3.41243e+10
G,2900,283,3.4098e+10
G,2900,283,3.41587e+10
G,2900,283,3.41562e+10
G,2900,283,3.41262e+10
G,2900,283,3.43404e+10
G,2900,283,3.42476e+10
G,2900,283,3.4134e+10
G,2900,283,3.41579e+10
C,2900,283,9.46718e+07
C,2900,283,9.43571e+07
C,2900,283,9.43767e+07
C,2900,283,9.40652e+07
C,2900,283,9.41331e+07
C,2900,283,9.45602e+07
C,2900,283,9.46401e+07
C,2900,283,9.4197e+07
C,2900,283,9.41882e+07
C,2900,283,9.38903e+07
G,2900,284,3.43617e+10
G,2900,284,3.41235e+10
G,2900,284,3.4127e+10
G,2900,284,3.41619e+10
G,2900,284,3.46482e+10
G,2900,284,3.41073e+10
G,2900,284,3.41216e+10
G,2900,284,3.411e+10
G,2900,284,3.40788e+10
G,2900,284,3.4048e+10
C,2900,284,9.43821e+07
C,2900,284,9.41952e+07
C,2900,284,9.41483e+07
C,2900,284,9.41644e+07
C,2900,284,9.41111e+07
C,2900,284,9.46007e+07
C,2900,284,9.41579e+07
C,2900,284,9.41412e+07
C,2900,284,9.42575e+07
C,2900,284,9.44894e+07
G,2900,285,3.41829e+10
G,2900,285,3.40542e+10
G,2900,285,3.41742e+10
G,2900,285,3.41208e+10
G,2900,285,3.40888e+10
G,2900,285,3.41368e+10
G,2900,285,3.41157e+10
G,2900,285,3.40719e+10
G,2900,285,3.412e+10
G,2900,285,3.41662e+10
C,2900,285,9.42089e+07
C,2900,285,9.45705e+07
C,2900,285,9.43595e+07
C,2900,285,9.41618e+07
C,2900,285,9.42717e+07
C,2900,285,9.4615e+07
C,2900,285,9.43239e+07
C,2900,285,9.45789e+07
C,2900,285,9.44736e+07
C,2900,285,9.42748e+07
G,2900,286,3.41868e+10
G,2900,286,3.41036e+10
G,2900,286,3.41642e+10
G,2900,286,3.41667e+10
G,2900,286,3.40965e+10
G,2900,286,3.41266e+10
G,2900,286,3.41885e+10
G,2900,286,3.4098e+10
G,2900,286,3.41795e+10
G,2900,286,3.41268e+10
C,2900,286,9.42498e+07
C,2900,286,9.42348e+07
C,2900,286,9.42423e+07
C,2900,286,9.41657e+07
C,2900,286,9.82192e+07
C,2900,286,9.84329e+07
C,2900,286,9.80296e+07
C,2900,286,9.42487e+07
C,2900,286,9.42851e+07
C,2900,286,9.42504e+07
G,2900,287,3.41874e+10
G,2900,287,3.42055e+10
G,2900,287,3.41171e+10
G,2900,287,3.41626e+10
G,2900,287,3.43895e+10
G,2900,287,3.41446e+10
G,2900,287,3.41959e+10
G,2900,287,3.41829e+10
G,2900,287,3.41921e+10
G,2900,287,3.40694e+10
C,2900,287,9.40002e+07
C,2900,287,9.44705e+07
C,2900,287,9.40392e+07
C,2900,287,9.4014e+07
C,2900,287,9.4222e+07
C,2900,287,9.40905e+07
C,2900,287,9.40332e+07
C,2900,287,9.42499e+07
C,2900,287,9.41138e+07
C,2900,287,9.42456e+07
G,2900,288,3.41268e+10
G,2900,288,3.41591e+10
G,2900,288,3.41536e+10
G,2900,288,3.4177e+10
G,2900,288,3.43592e+10
G,2900,288,3.42804e+10
G,2900,288,3.42927e+10
G,2900,288,3.42286e+10
G,2900,288,3.41888e+10
G,2900,288,3.42097e+10
C,2900,288,9.42379e+07
C,2900,288,9.42353e+07
C,2900,288,9.42166e+07
C,2900,288,9.41651e+07
C,2900,288,9.45361e+07
C,2900,288,9.42928e+07
C,2900,288,9.42493e+07
C,2900,288,9.43036e+07
C,2900,288,9.853e+07
C,2900,288,9.71929e+07
G,2900,289,3.42041e+10
G,2900,289,3.4108e+10
G,2900,289,3.4105e+10
G,2900,289,3.41226e+10
G,2900,289,3.41276e+10
G,2900,289,3.41181e+10
G,2900,289,3.41339e+10
G,2900,289,3.41701e+10
G,2900,289,3.41577e+10
G,2900,289,3.40447e+10
C,2900,289,9.42498e+07
C,2900,289,9.43322e+07
C,2900,289,9.41836e+07
C,2900,289,9.42235e+07
C,2900,289,9.44942e+07
C,2900,289,9.45129e+07
C,2900,289,9.41757e+07
C,2900,289,9.44156e+07
C,2900,289,9.43414e+07
C,2900,289,9.39682e+07
G,3000,290,3.65648e+10
G,3000,290,3.69493e+10
G,3000,290,3.64629e+10
G,3000,290,3.6481e+10
G,3000,290,3.65604e+10
G,3000,290,3.66032e+10
G,3000,290,3.64976e+10
G,3000,290,3.65698e+10
G,3000,290,3.6484e+10
G,3000,290,3.65561e+10
C,3000,290,1.20011e+10
C,3000,290,9.91534e+07
C,3000,290,9.86825e+07
C,3000,290,9.87209e+07
C,3000,290,9.86212e+07
C,3000,290,9.85784e+07
C,3000,290,9.89862e+07
C,3000,290,9.86e+07
C,3000,290,9.87846e+07
C,3000,290,9.87152e+07
G,3000,291,3.65459e+10
G,3000,291,3.65125e+10
G,3000,291,3.65966e+10
G,3000,291,3.65526e+10
G,3000,291,3.64581e+10
G,3000,291,3.6675e+10
G,3000,291,3.67293e+10
G,3000,291,3.65502e+10
G,3000,291,3.65458e+10
G,3000,291,3.66308e+10
C,3000,291,9.874e+07
C,3000,291,9.87244e+07
C,3000,291,9.8734e+07
C,3000,291,9.8819e+07
C,3000,291,9.88028e+07
C,3000,291,9.95955e+07
C,3000,291,9.87152e+07
C,3000,291,9.87656e+07
C,3000,291,9.87744e+07
C,3000,291,9.88244e+07
G,3000,292,3.64571e+10
G,3000,292,3.662e+10
G,3000,292,3.65321e+10
G,3000,292,3.75532e+10
G,3000,292,3.6698e+10
G,3000,292,3.67752e+10
G,3000,292,3.66622e+10
G,3000,292,3.65528e+10
G,3000,292,3.6559e+10
G,3000,292,3.66663e+10
C,3000,292,9.90243e+07
C,3000,292,9.88976e+07
C,3000,292,9.89318e+07
C,3000,292,9.87447e+07
C,3000,292,9.89128e+07
C,3000,292,9.8995e+07
C,3000,292,9.89808e+07
C,3000,292,9.88309e+07
C,3000,292,9.88857e+07
C,3000,292,9.88111e+07
G,3000,293,3.65209e+10
G,3000,293,3.64962e+10
G,3000,293,3.66422e+10
G,3000,293,3.65182e+10
G,3000,293,3.65575e+10
G,3000,293,3.66635e+10
G,3000,293,3.66143e+10
G,3000,293,3.65639e+10
G,3000,293,3.66496e+10
G,3000,293,3.65976e+10
C,3000,293,9.85036e+07
C,3000,293,9.89779e+07
C,3000,293,9.85285e+07
C,3000,293,9.87933e+07
C,3000,293,9.86189e+07
C,3000,293,9.88023e+07
C,3000,293,9.85478e+07
C,3000,293,9.89399e+07
C,3000,293,9.85698e+07
C,3000,293,9.88821e+07
G,3000,294,3.65788e+10
G,3000,294,3.64199e+10
G,3000,294,3.64708e+10
G,3000,294,3.66254e+10
G,3000,294,3.64023e+10
G,3000,294,3.6458e+10
G,3000,294,3.63824e+10
G,3000,294,3.66369e+10
G,3000,294,3.6701e+10
G,3000,294,3.64219e+10
C,3000,294,9.8965e+07
C,3000,294,9.88566e+07
C,3000,294,9.89604e+07
C,3000,294,9.88024e+07
C,3000,294,9.88781e+07
C,3000,294,9.87752e+07
C,3000,294,9.90561e+07
C,3000,294,9.8645e+07
C,3000,294,9.89616e+07
C,3000,294,9.8598e+07
G,3000,295,3.6645e+10
G,3000,295,3.64608e+10
G,3000,295,3.6599e+10
G,3000,295,3.64529e+10
G,3000,295,3.64853e+10
G,3000,295,3.65816e+10
G,3000,295,3.65076e+10
G,3000,295,3.6527e+10
G,3000,295,3.67176e+10
G,3000,295,3.64962e+10
C,3000,295,9.88174e+07
C,3000,295,9.9121e+07
C,3000,295,9.86932e+07
C,3000,295,9.88238e+07
C,3000,295,9.87571e+07
C,3000,295,9.86217e+07
C,3000,295,9.86676e+07
C,3000,295,9.88398e+07
C,3000,295,9.89171e+07
C,3000,295,9.89389e+07
G,3000,296,3.64794e+10
G,3000,296,3.64659e+10
G,3000,296,3.66195e+10
G,3000,296,3.64457e+10
G,3000,296,3.64901e+10
G,3000,296,3.65683e+10
G,3000,296,3.668e+10
G,3000,296,3.65192e+10
G,3000,296,3.65567e+10
G,3000,296,3.64662e+10
C,3000,296,9.89399e+07
C,3000,296,9.87984e+07
C,3000,296,9.89352e+07
C,3000,296,9.88571e+07
C,3000,296,9.88395e+07
C,3000,296,9.86746e+07
C,3000,296,9.88506e+07
C,3000,296,9.87702e+07
C,3000,296,9.88368e+07
C,3000,296,9.87049e+07
G,3000,297,3.64285e+10
G,3000,297,3.65095e+10
G,3000,297,3.66067e+10
G,3000,297,3.66091e+10
G,3000,297,3.65995e+10
G,3000,297,3.65421e+10
G,3000,297,3.72367e+10
G,3000,297,3.64373e+10
G,3000,297,3.66753e+10
G,3000,297,3.65167e+10
C,3000,297,9.87384e+07
C,3000,297,1.00511e+08
C,3000,297,1.03412e+08
C,3000,297,1.03641e+08
C,3000,297,9.87604e+07
C,3000,297,9.8866e+07
C,3000,297,9.89806e+07
C,3000,297,9.8833e+07
C,3000,297,9.90062e+07
C,3000,297,9.89138e+07
G,3000,298,3.65051e+10
G,3000,298,3.67193e+10
G,3000,298,3.66686e+10
G,3000,298,3.64821e+10
G,3000,298,3.68587e+10
G,3000,298,3.65622e+10
G,3000,298,3.65681e+10
G,3000,298,3.65091e+10
G,3000,298,3.67079e+10
G,3000,298,3.65022e+10
C,3000,298,9.90542e+07
C,3000,298,9.86355e+07
C,3000,298,9.89088e+07
C,3000,298,9.89537e+07
C,3000,298,9.89969e+07
C,3000,298,9.89999e+07
C,3000,298,9.92796e+07
C,3000,298,1.00014e+08
C,3000,298,9.89086e+07
C,3000,298,9.85412e+07
G,3000,299,3.65834e+10
G,3000,299,3.66783e+10
G,3000,299,3.65826e+10
G,3000,299,3.65342e+10
G,3000,299,3.65853e+10
G,3000,299,3.65714e+10
G,3000,299,3.65644e+10
G,3000,299,3.67233e+10
G,3000,299,3.6567e+10
G,3000,299,3.65626e+10
C,3000,299,9.87977e+07
C,3000,299,9.87353e+07
C,3000,299,9.84748e+07
C,3000,299,9.8715e+07
C,3000,299,9.9214e+07
C,3000,299,9.88825e+07
C,3000,299,9.87021e+07
C,3000,299,9.85236e+07
C,3000,299,9.88233e+07
C,3000,299,9.89462e+07
G,3100,300,4.24547e+10
G,3100,300,4.25851e+10
G,3100,300,4.24519e+10
G,3100,300,4.25364e+10
G,3100,300,4.24804e+10
G,3100,300,4.25749e+10
G,3100,300,4.23945e+10
G,3100,300,4.24265e+10
G,3100,300,4.24613e+10
G,3100,300,4.25087e+10
C,3100,300,1.38325e+10
C,3100,300,1.07239e+08
C,3100,300,1.07572e+08
C,3100,300,1.07276e+08
C,3100,300,1.07282e+08
C,3100,300,1.06981e+08
C,3100,300,1.07205e+08
C,3100,300,1.07527e+08
C,3100,300,1.07049e+08
C,3100,300,1.071e+08
G,3100,301,4.24425e+10
G,3100,301,4.23931e+10
G,3100,301,4.25148e+10
G,3100,301,4.25669e+10
G,3100,301,4.24693e+10
G,3100,301,4.23705e+10
G,3100,301,4.23691e+10
G,3100,301,4.25328e+10
G,3100,301,4.24767e+10
G,3100,301,4.23736e+10
C,3100,301,1.0705e+08
C,3100,301,1.07128e+08
C,3100,301,1.0715e+08
C,3100,301,1.07312e+08
C,3100,301,1.07656e+08
C,3100,301,1.07206e+08
C,3100,301,1.0716e+08
C,3100,301,1.07099e+08
C,3100,301,1.07215e+08
C,3100,301,1.0727e+08
G,3100,302,4.24667e+10
G,3100,302,4.25289e+10
G,3100,302,4.23739e+10
G,3100,302,4.25678e+10
G,3100,302,4.25197e+10
G,3100,302,4.24853e+10
G,3100,302,4.24584e+10
G,3100,302,4.24777e+10
G,3100,302,4.2397e+10
G,3100,302,4.25682e+10
C,3100,302,1.07119e+08
C,3100,302,1.07768e+08
C,3100,302,1.07283e+08
C,3100,302,1.0737e+08
C,3100,302,1.07756e+08
C,3100,302,1.07296e+08
C,3100,302,1.07123e+08
C,3100,302,1.07131e+08
C,3100,302,1.06994e+08
C,3100,302,1.07296e+08
G,3100,303,4.25146e+10
G,3100,303,4.25366e+10
G,3100,303,4.25455e+10
G,3100,303,4.25057e+10
G,3100,303,4.24297e+10
G,3100,303,4.25653e+10
G,3100,303,4.24643e+10
G,3100,303,4.24324e+10
G,3100,303,4.24112e+10
G,3100,303,4.25011e+10
C,3100,303,1.07296e+08
C,3100,303,1.0686e+08
C,3100,303,1.06984e+08
C,3100,303,1.07391e+08
C,3100,303,1.07497e+08
C,3100,303,1.0729e+08
C,3100,303,1.07025e+08
C,3100,303,1.06816e+08
C,3100,303,1.07251e+08
C,3100,303,1.07295e+08
G,3100,304,4.24539e+10
G,3100,304,4.251e+10
G,3100,304,4.24478e+10
G,3100,304,4.23665e+10
G,3100,304,4.2426e+10
G,3100,304,4.24332e+10
G,3100,304,4.25057e+10
G,3100,304,4.25259e+10
G,3100,304,4.23795e+10
G,3100,304,4.24103e+10
C,3100,304,1.07315e+08
C,3100,304,1.07015e+08
C,3100,304,1.06891e+08
C,3100,304,1.07931e+08
C,3100,304,1.07496e+08
C,3100,304,1.0719e+08
C,3100,304,1.06925e+08
C,3100,304,1.06731e+08
C,3100,304,1.0714e+08
C,3100,304,1.07308e+08
G,3100,305,4.24283e+10
G,3100,305,4.25259e+10
G,3100,305,4.24266e+10
G,3100,305,4.24564e+10
G,3100,305,4.24152e+10
G,3100,305,4.25354e+10
G,3100,305,4.24466e+10
G,3100,305,4.24639e+10
G,3100,305,4.24807e+10
G,3100,305,4.25757e+10
C,3100,305,1.07216e+08
C,3100,305,1.07096e+08
C,3100,305,1.07258e+08
C,3100,305,1.0715e+08
C,3100,305,1.07324e+08
C,3100,305,1.07272e+08
C,3100,305,1.07093e+08
C,3100,305,1.06993e+08
C,3100,305,1.07026e+08
C,3100,305,1.07335e+08
G,3100,306,4.24794e+10
G,3100,306,4.25171e+10
G,3100,306,4.23753e+10
G,3100,306,4.24914e+10
G,3100,306,4.23843e+10
G,3100,306,4.25287e+10
G,3100,306,4.24835e+10
G,3100,306,4.23779e+10
G,3100,306,4.25287e+10
G,3100,306,4.25489e+10
C,3100,306,1.07517e+08
C,3100,306,1.0725e+08
C,3100,306,1.07088e+08
C,3100,306,1.07121e+08
C,3100,306,1.07226e+08
C,3100,306,1.07813e+08
C,3100,306,1.07487e+08
C,3100,306,1.0765e+08
C,3100,306,1.07078e+08
C,3100,306,1.07001e+08
G,3100,307,4.25055e+10
G,3100,307,4.25604e+10
G,3100,307,4.24882e+10
G,3100,307,4.25243e+10
G,3100,307,4.24566e+10
G,3100,307,4.25748e+10
G,3100,307,4.24565e+10
G,3100,307,4.2374e+10
G,3100,307,4.24392e+10
G,3100,307,4.25559e+10
C,3100,307,1.07277e+08
C,3100,307,1.07679e+08
C,3100,307,1.07506e+08
C,3100,307,1.07157e+08
C,3100,307,1.07316e+08
C,3100,307,1.07513e+08
C,3100,307,1.07547e+08
C,3100,307,1.07435e+08
C,3100,307,1.07068e+08
C,3100,307,1.07278e+08
G,3100,308,4.24586e+10
G,3100,308,4.25191e+10
G,3100,308,4.24692e+10
G,3100,308,4.23921e+10
G,3100,308,4.2338e+10
G,3100,308,4.24647e+10
G,3100,308,4.25069e+10
G,3100,308,4.25921e+10
G,3100,308,4.24518e+10
G,3100,308,4.25033e+10
C,3100,308,1.07394e+08
C,3100,308,1.07113e+08
C,3100,308,1.07114e+08
C,3100,308,1.07597e+08
C,3100,308,1.07443e+08
C,3100,308,1.07317e+08
C,3100,308,1.0717e+08
C,3100,308,1.07265e+08
C,3100,308,1.07432e+08
C,3100,308,1.07522e+08
G,3100,309,4.23081e+10
G,3100,309,4.24963e+10
G,3100,309,4.24837e+10
G,3100,309,4.25409e+10
G,3100,309,4.23376e+10
G,3100,309,4.2511e+10
G,3100,309,4.24454e+10
G,3100,309,4.24031e+10
G,3100,309,4.2367e+10
G,3100,309,4.25376e+10
C,3100,309,1.07559e+08
C,3100,309,1.0756e+08
C,3100,309,1.07583e+08
C,3100,309,1.07286e+08
C,3100,309,1.07174e+08
C,3100,309,1.07611e+08
C,3100,309,1.07499e+08
C,3100,309,1.07362e+08
C,3100,309,1.0714e+08
C,3100,309,1.07314e+08
G,3200,310,7.06652e+10
G,3200,310,7.18113e+10
G,3200,310,7.81062e+10
G,3200,310,7.19374e+10
G,3200,310,7.34732e+10
G,3200,310,6.96417e+10
G,3200,310,7.44465e+10
G,3200,310,7.27611e+10
G,3200,310,6.97763e+10
G,3200,310,7.11514e+10
C,3200,310,2.53051e+10
C,3200,310,1.29645e+08
C,3200,310,1.28789e+08
C,3200,310,1.29432e+08
C,3200,310,1.2919e+08
C,3200,310,1.29379e+08
C,3200,310,1.28866e+08
C,3200,310,1.29468e+08
C,3200,310,1.28941e+08
C,3200,310,1.29324e+08
G,3200,311,6.97671e+10
G,3200,311,7.10193e+10
G,3200,311,7.48159e+10
G,3200,311,7.25769e+10
G,3200,311,7.30079e+10
G,3200,311,7.35737e+10
G,3200,311,6.93765e+10
G,3200,311,7.38624e+10
G,3200,311,6.93694e+10
G,3200,311,7.35438e+10
C,3200,311,1.27906e+08
C,3200,311,1.28939e+08
C,3200,311,1.29034e+08
C,3200,311,1.26895e+08
C,3200,311,1.27676e+08
C,3200,311,1.27437e+08
C,3200,311,1.27738e+08
C,3200,311,1.27365e+08
C,3200,311,1.2775e+08
C,3200,311,1.27354e+08
G,3200,312,7.08169e+10
G,3200,312,7.42235e+10
G,3200,312,6.9372e+10
G,3200,312,7.12478e+10
G,3200,312,6.93072e+10
G,3200,312,6.93857e+10
G,3200,312,7.03886e+10
G,3200,312,6.95786e+10
G,3200,312,7.73084e+10
G,3200,312,6.91265e+10
C,3200,312,1.29684e+08
C,3200,312,1.29682e+08
C,3200,312,1.29848e+08
C,3200,312,1.36004e+08
C,3200,312,1.3169e+08
C,3200,312,1.26692e+08
C,3200,312,1.27883e+08
C,3200,312,1.28265e+08
C,3200,312,1.27504e+08
C,3200,312,1.26592e+08
G,3200,313,6.9525e+10
G,3200,313,7.39489e+10
G,3200,313,8.04969e+10
G,3200,313,7.64999e+10
G,3200,313,7.62554e+10
G,3200,313,7.57795e+10
G,3200,313,7.38896e+10
G,3200,313,7.03424e+10
G,3200,313,7.4017e+10
G,3200,313,7.48458e+10
C,3200,313,1.29026e+08
C,3200,313,1.27684e+08
C,3200,313,1.2857e+08
C,3200,313,1.2832e+08
C,3200,313,1.27894e+08
C,3200,313,1.27857e+08
C,3200,313,1.27485e+08
C,3200,313,1.27907e+08
C,3200,313,1.27492e+08
C,3200,313,1.27721e+08
G,3200,314,7.38941e+10
G,3200,314,7.05609e+10
G,3200,314,7.38227e+10
G,3200,314,7.44792e+10
G,3200,314,7.07784e+10
G,3200,314,7.53549e+10
G,3200,314,7.37203e+10
G,3200,314,7.13534e+10
G,3200,314,7.38668e+10
G,3200,314,7.30135e+10
C,3200,314,1.26341e+08
C,3200,314,1.2669e+08
C,3200,314,1.26496e+08
C,3200,314,1.2646e+08
C,3200,314,1.26548e+08
C,3200,314,1.26726e+08
C,3200,314,1.26417e+08
C,3200,314,1.26616e+08
C,3200,314,1.26372e+08
C,3200,314,1.26811e+08
G,3200,315,7.29049e+10
G,3200,315,6.93034e+10
G,3200,315,7.32896e+10
G,3200,315,7.51023e+10
G,3200,315,7.30087e+10
G,3200,315,7.11036e+10
G,3200,315,6.98691e+10
G,3200,315,7.09228e+10
G,3200,315,7.09282e+10
G,3200,315,7.10438e+10
C,3200,315,1.27675e+08
C,3200,315,1.2833e+08
C,3200,315,1.26708e+08
C,3200,315,1.276e+08
C,3200,315,1.2818e+08
C,3200,315,1.28735e+08
C,3200,315,1.26705e+08
C,3200,315,1.29285e+08
C,3200,315,1.2839e+08
C,3200,315,1.28999e+08
G,3200,316,7.20844e+10
G,3200,316,7.23277e+10
G,3200,316,6.95624e+10
G,3200,316,7.01706e+10
G,3200,316,7.08654e+10
G,3200,316,7.05215e+10
G,3200,316,7.04103e+10
G,3200,316,7.06074e+10
G,3200,316,7.08393e+10
G,3200,316,6.95539e+10
C,3200,316,1.27519e+08
C,3200,316,1.295e+08
C,3200,316,1.28779e+08
C,3200,316,1.27575e+08
C,3200,316,1.28251e+08
C,3200,316,1.27974e+08
C,3200,316,1.28115e+08
C,3200,316,1.28196e+08
C,3200,316,1.28264e+08
C,3200,316,1.28027e+08
G,3200,317,7.07143e+10
G,3200,317,7.1562e+10
G,3200,317,7.0175e+10
G,3200,317,7.07856e+10
G,3200,317,7.0537e+10
G,3200,317,7.02041e+10
G,3200,317,7.3355e+10
G,3200,317,7.55029e+10
G,3200,317,7.56868e+10
G,3200,317,7.77716e+10
C,3200,317,1.29754e+08
C,3200,317,1.28084e+08
C,3200,317,1.27946e+08
C,3200,317,1.29117e+08
C,3200,317,1.2806e+08
C,3200,317,1.284e+08
C,3200,317,1.28741e+08
C,3200,317,1.28515e+08
C,3200,317,1.28221e+08
C,3200,317,1.28476e+08
G,3200,318,7.37837e+10
G,3200,318,7.22912e+10
G,3200,318,7.29988e+10
G,3200,318,7.07149e+10
G,3200,318,7.42568e+10
G,3200,318,7.67402e+10
G,3200,318,7.49453e+10
G,3200,318,7.68848e+10
G,3200,318,7.2005e+10
G,3200,318,7.5001e+10
C,3200,318,1.27266e+08
C,3200,318,1.27945e+08
C,3200,318,1.27053e+08
C,3200,318,1.28114e+08
C,3200,318,1.28685e+08
C,3200,318,1.27303e+08
C,3200,318,1.26757e+08
C,3200,318,1.27018e+08
C,3200,318,1.26715e+08
C,3200,318,1.27171e+08
G,3200,319,7.333e+10
G,3200,319,6.96469e+10
G,3200,319,7.1077e+10
G,3200,319,7.23166e+10
G,3200,319,7.52003e+10
G,3200,319,7.48469e+10
G,3200,319,7.50893e+10
G,3200,319,7.49413e+10
G,3200,319,7.23529e+10
G,3200,319,7.36322e+10
C,3200,319,1.26587e+08
C,3200,319,1.27095e+08
C,3200,319,1.27842e+08
C,3200,319,1.26153e+08
C,3200,319,1.2716e+08
C,3200,319,1.28747e+08
C,3200,319,1.26632e+08
C,3200,319,1.26824e+08
C,3200,319,1.27254e+08
C,3200,319,1.26535e+08
G,3300,320,5.23715e+10
G,3300,320,5.23603e+10
G,3300,320,5.23346e+10
G,3300,320,5.24496e+10
G,3300,320,5.23447e+10
G,3300,320,5.23633e+10
G,3300,320,5.23396e+10
G,3300,320,5.22474e+10
G,3300,320,5.23182e+10
G,3300,320,5.22643e+10
C,3300,320,1.67099e+10
C,3300,320,1.23043e+08
C,3300,320,1.20659e+08
C,3300,320,1.20438e+08
C,3300,320,1.20717e+08
C,3300,320,1.20756e+08
C,3300,320,1.20838e+08
C,3300,320,1.20625e+08
C,3300,320,1.20899e+08
C,3300,320,1.20713e+08
G,3300,321,5.23183e+10
G,3300,321,5.23827e+10
G,3300,321,5.23468e+10
G,3300,321,5.22943e+10
G,3300,321,5.23695e+10
G,3300,321,5.22907e+10
G,3300,321,5.24223e+10
G,3300,321,5.22972e+10
G,3300,321,5.23495e+10
G,3300,321,5.23443e+10
C,3300,321,1.20732e+08
C,3300,321,1.20965e+08
C,3300,321,1.20692e+08
C,3300,321,1.20702e+08
C,3300,321,1.20931e+08
C,3300,321,1.20412e+08
C,3300,321,1.20628e+08
C,3300,321,1.20128e+08
C,3300,321,1.21223e+08
C,3300,321,1.20275e+08
G,3300,322,5.22674e+10
G,3300,322,5.22671e+10
G,3300,322,5.23047e+10
G,3300,322,5.21442e+10
G,3300,322,5.23695e+10
G,3300,322,5.21937e+10
G,3300,322,5.23143e+10
G,3300,322,5.23951e+10
G,3300,322,5.23208e+10
G,3300,322,5.23238e+10
C,3300,322,1.2101e+08
C,3300,322,1.2041e+08
C,3300,322,1.20805e+08
C,3300,322,1.20711e+08
C,3300,322,1.20516e+08
C,3300,322,1.20218e+08
C,3300,322,1.20974e+08
C,3300,322,1.20833e+08
C,3300,322,1.20183e+08
C,3300,322,1.21032e+08
G,3300,323,5.23875e+10
G,3300,323,5.23353e+10
G,3300,323,5.22157e+10
G,3300,323,5.23166e+10
G,3300,323,5.23526e+10
G,3300,323,5.23863e+10
G,3300,323,5.22359e+10
G,3300,323,5.23142e+10
G,3300,323,5.23144e+10
G,3300,323,5.22944e+10
C,3300,323,1.20918e+08
C,3300,323,1.20579e+08
C,3300,323,1.20042e+08
C,3300,323,1.20718e+08
C,3300,323,1.20797e+08
C,3300,323,1.20953e+08
C,3300,323,1.20901e+08
C,3300,323,1.20486e+08
C,3300,323,1.20671e+08
C,3300,323,1.20555e+08
G,3300,324,5.2431e+10
G,3300,324,5.23348e+10
G,3300,324,5.23492e+10
G,3300,324,5.23051e+10
G,3300,324,5.23526e+10
G,3300,324,5.23614e+10
G,3300,324,5.26267e+10
G,3300,324,5.25921e+10
G,3300,324,5.2556e+10
G,3300,324,5.25023e+10
C,3300,324,1.21552e+08
C,3300,324,1.22173e+08
C,3300,324,1.21961e+08
C,3300,324,1.21835e+08
C,3300,324,1.21652e+08
C,3300,324,1.21738e+08
C,3300,324,1.21438e+08
C,3300,324,1.21686e+08
C,3300,324,1.21957e+08
C,3300,324,1.21465e+08
G,3300,325,5.26713e+10
G,3300,325,5.25346e+10
G,3300,325,5.27183e+10
G,3300,325,5.25483e+10
G,3300,325,5.25195e+10
G,3300,325,5.25055e+10
G,3300,325,5.26365e+10
G,3300,325,5.26183e+10
G,3300,325,5.2568e+10
G,3300,325,5.25508e+10
C,3300,325,1.21492e+08
C,3300,325,1.21637e+08
C,3300,325,1.21586e+08
C,3300,325,1.21903e+08
C,3300,325,1.21903e+08
C,3300,325,1.21787e+08
C,3300,325,1.2175e+08
C,3300,325,1.2186e+08
C,3300,325,1.21889e+08
C,3300,325,1.22412e+08
G,3300,326,5.24829e+10
G,3300,326,5.26095e+10
G,3300,326,5.26277e+10
G,3300,326,5.25025e+10
G,3300,326,5.27817e+10
G,3300,326,5.2565e+10
G,3300,326,5.25904e+10
G,3300,326,5.25226e+10
G,3300,326,5.25416e+10
G,3300,326,5.23065e+10
C,3300,326,1.2119e+08
C,3300,326,1.20392e+08
C,3300,326,1.20317e+08
C,3300,326,1.20631e+08
C,3300,326,1.20428e+08
C,3300,326,1.20682e+08
